id,name,classification,type_1,type_2,height_m,weight_kg,capture_rate,abilities,hp,atk,def,sp_atk,sp_def,spd,total_stats,taken_normal,taken_fire,taken_water,taken_electric,taken_grass,taken_ice,taken_fighting,taken_poison,taken_ground,taken_flying,taken_psychic,taken_bug,taken_rock,taken_ghost,taken_dragon,taken_dark,taken_steel,taken_fairy,is_legendary,count
702,Dedenne,Antenna Pokémon,Electric,Fairy,0.2,2.2,180,"Cheek Pouch ,  Pickup",67,58,57,81,67,101,431,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0,1
703,Carbink,Jewel Pokémon,Rock,Fairy,0.3,5.7,60,Clear Body,50,50,150,50,150,50,500,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0,0,1
704,Goomy,Soft Tissue Pokémon,Dragon,,0.3,2.8,45,"Sap Sipper ,  Hydration",45,50,35,55,75,40,300,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,1
705,Sliggoo,Soft Tissue Pokémon,Dragon,,0.8,17.5,45,"Sap Sipper ,  Hydration",68,75,53,83,113,60,452,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,1
706,Goodra,Dragon Pokémon,Dragon,,2.0,150.5,45,"Sap Sipper ,  Hydration",90,100,70,110,150,80,600,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,1
707,Klefki,Key Ring Pokémon,Steel,Fairy,0.2,3.0,75,Prankster,57,80,91,80,87,75,470,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,0,1
708,Phantump,Stump Pokémon,Ghost,Grass,0.4,7.0,120,"Natural Cure ,  Frisk",43,70,48,50,60,38,309,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,1
709,Trevenant,Elder Tree Pokémon,Ghost,Grass,1.5,71.0,60,"Natural Cure ,  Frisk",85,110,76,65,82,56,474,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,1
710,Pumpkaboo,Pumpkin Pokémon,Ghost,Grass,0.4,5.0,120,"Pickup ,  Frisk",49,66,70,44,55,51,335,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,1
711,Gourgeist,Pumpkin Pokémon,Ghost,Grass,0.9,12.5,60,"Pickup ,  Frisk",65,90,122,58,75,84,494,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,1
712,Bergmite,Ice Chunk Pokémon,Ice,,1.0,99.5,190,"Own Tempo ,  Ice Body",55,69,85,32,35,28,304,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0,1
713,Avalugg,Iceberg Pokémon,Ice,,2.0,505.0,55,"Own Tempo ,  Ice Body",95,117,184,44,46,28,514,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0,1
714,Noibat,Sound Wave Pokémon,Flying,Dragon,0.5,8.0,190,"Frisk ,  Infiltrator",40,30,35,45,40,55,245,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,0,1
715,Noivern,Sound Wave Pokémon,Flying,Dragon,1.5,85.0,45,"Frisk ,  Infiltrator",85,70,80,97,80,123,535,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,0,1
716,Xerneas,Life Pokémon,Fairy,,3.0,215.0,45,Fairy Aura,126,131,95,131,98,99,680,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,1,1
717,Yveltal,Destruction Pokémon,Dark,Flying,5.8,203.0,45,Dark Aura,126,131,95,131,98,99,680,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1,1
718,Zygarde,Order Pokémon,Dragon,Ground,5.0,305.0,3,"Aura Break ,  Power Construct",216,100,121,91,95,85,708,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1,1
719,Diancie,Jewel Pokémon,Rock,Fairy,0.7,8.8,3,Clear Body,50,100,150,100,150,50,600,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0,1,1
720,Hoopa,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),Psychic,,0.5,9.0,3,Magician,80,110,60,150,130,70,600,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1,1
721,Volcanion,Steam Pokémon,Fire,Water,1.7,195.0,3,Water Absorb,80,110,120,130,90,70,600,1.0,0.25,1.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5,1,1
722,Rowlet,Grass Quill Pokémon,Grass,Flying,0.3,1.5,45,Overgrow,68,55,55,50,50,42,320,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,1
723,Dartrix,Blade Quill Pokémon,Grass,Flying,0.7,16.0,45,Overgrow,78,75,75,70,70,52,420,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,1
724,Decidueye,Arrow Quill Pokémon,Grass,Ghost,1.6,36.6,45,Overgrow,78,107,75,100,100,70,530,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,1
725,Litten,Fire Cat Pokémon,Fire,,0.4,4.3,45,Blaze,45,65,40,60,40,70,320,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0,1
726,Torracat,Fire Cat Pokémon,Fire,,0.7,25.0,45,Blaze,65,85,50,80,50,90,420,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0,1
727,Incineroar,Heel Pokémon,Fire,Dark,1.8,83.0,45,Blaze,95,115,90,80,90,60,530,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,0,1
728,Popplio,Sea Lion Pokémon,Water,,0.4,7.5,45,Torrent,50,54,54,66,56,40,320,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1
729,Brionne,Pop Star Pokémon,Water,,0.6,17.5,45,Torrent,60,69,69,91,81,50,420,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1
730,Primarina,Soloist Pokémon,Water,Fairy,1.8,44.0,45,Torrent,80,74,74,126,116,60,530,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0,1
731,Pikipek,Woodpecker Pokémon,Normal,Flying,0.3,1.2,255,"Keen Eye ,  Skill Link",35,75,30,30,30,65,265,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0,1
732,Trumbeak,Bugle Beak Pokémon,Normal,Flying,0.6,14.8,120,"Keen Eye ,  Skill Link",55,85,50,40,50,75,355,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0,1
733,Toucannon,Cannon Pokémon,Normal,Flying,1.1,26.0,45,"Keen Eye ,  Skill Link",80,120,75,75,75,60,485,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0,1
734,Yungoos,Loitering Pokémon,Normal,,0.4,6.0,255,"Stakeout ,  Strong Jaw",48,70,30,30,30,45,253,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1
735,Gumshoos,Stakeout Pokémon,Normal,,0.7,14.2,127,"Stakeout ,  Strong Jaw",88,110,60,55,60,45,418,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1
736,Grubbin,Larva Pokémon,Bug,,0.4,4.4,255,Swarm,47,62,45,55,45,46,300,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,1
737,Charjabug,Battery Pokémon,Bug,Electric,0.5,10.5,120,Battery,57,82,95,55,75,36,400,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0,1
738,Vikavolt,Stag Beetle Pokémon,Bug,Electric,1.5,45.0,45,Levitate,77,70,90,145,75,43,500,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0,1
739,Crabrawler,Boxing Pokémon,Fighting,,0.6,7.0,225,"Hyper Cutter ,  Iron Fist",47,82,57,42,47,63,338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0,1
740,Crabominable,Woolly Crab Pokémon,Fighting,Ice,1.7,180.0,60,"Hyper Cutter ,  Iron Fist",97,132,77,62,67,43,478,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,0,1
741,Oricorio,Dancing Pokémon,Fire,,0.6,3.4,45,Dancer,75,70,70,98,70,93,476,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,0,1
742,Cutiefly,Bee Fly Pokémon,Bug,Fairy,0.1,0.2,190,"Honey Gather ,  Shield Dust",40,45,40,55,40,84,304,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0,0,1
743,Ribombee,Bee Fly Pokémon,Bug,Fairy,0.2,0.5,75,"Honey Gather ,  Shield Dust",60,55,60,95,70,124,464,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0,0,1
744,Rockruff,Puppy Pokémon,Rock,,0.5,9.2,190,"Keen Eye ,  Vital Spirit ,  Special Ability",45,65,40,30,40,60,280,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,1
745,Lycanroc,Wolf Pokémon,Rock,,0.8,25.0,90,"Keen Eye ,  Sand Rush ,  Midnight Form Abilities ,  Vital Spirit ,  Dusk Form Abilities",75,115,65,55,65,112,487,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,1
746,Wishiwashi,Small Fry Pokémon,Water,,0.2,0.3,60,Schooling,45,20,20,25,25,40,175,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1
747,Mareanie,Brutal Star Pokémon,Poison,Water,0.4,8.0,190,"Merciless ,  Limber",50,53,62,43,52,45,305,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0,1
748,Toxapex,Brutal Star Pokémon,Poison,Water,0.7,14.5,75,"Merciless ,  Limber",50,63,152,53,142,35,495,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0,1
749,Mudbray,Donkey Pokémon,Ground,,1.0,110.0,190,"Own Tempo ,  Stamina",70,100,70,45,55,45,385,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0,1
750,Mudsdale,Draft Horse Pokémon,Ground,,2.5,920.0,60,"Own Tempo ,  Stamina",100,125,100,55,85,35,500,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0,1
751,Dewpider,Water Bubble Pokémon,Water,Bug,0.3,4.0,200,Water Bubble,38,40,52,40,72,27,269,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0,1
752,Araquanid,Water Bubble Pokémon,Water,Bug,1.8,82.0,100,Water Bubble,68,70,92,50,132,42,454,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0,1
753,Fomantis,Sickle Grass Pokémon,Grass,,0.3,1.5,190,Leaf Guard,40,55,35,50,35,35,250,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1
754,Lurantis,Bloom Sickle Pokémon,Grass,,0.9,18.5,75,Leaf Guard,70,105,90,80,90,45,480,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1
755,Morelull,Illuminating Pokémon,Grass,Fairy,0.2,1.5,190,"Illuminate ,  Effect Spore",40,35,55,65,75,15,285,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,0,1
756,Shiinotic,Illuminating Pokémon,Grass,Fairy,1.0,11.5,75,"Illuminate ,  Effect Spore",60,45,80,90,100,30,405,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,0,1
757,Salandit,Toxic Lizard Pokémon,Poison,Fire,0.6,4.8,120,Corrosion,48,44,40,71,40,77,320,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,0,1
758,Salazzle,Toxic Lizard Pokémon,Poison,Fire,1.2,22.2,45,Corrosion,68,64,60,111,60,117,480,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,0,1
759,Stufful,Flailing Pokémon,Normal,Fighting,0.5,6.8,140,"Fluffy ,  Klutz",70,75,50,45,50,50,340,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,0,1
760,Bewear,Strong Arm Pokémon,Normal,Fighting,2.1,135.0,70,"Fluffy ,  Klutz",120,125,80,55,60,60,500,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,0,1
761,Bounsweet,Fruit Pokémon,Grass,,0.3,3.2,235,"Leaf Guard ,  Oblivious",42,30,38,30,38,32,210,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1
762,Steenee,Fruit Pokémon,Grass,,0.7,8.2,120,"Leaf Guard ,  Oblivious",52,40,48,40,48,62,290,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1
763,Tsareena,Fruit Pokémon,Grass,,1.2,21.4,45,"Leaf Guard ,  Queenly Majesty",72,120,98,50,98,72,510,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1
764,Comfey,Posy Picker Pokémon,Fairy,,0.1,0.3,60,"Flower Veil ,  Triage",51,52,90,82,110,100,485,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0,1
765,Oranguru,Sage Pokémon,Normal,Psychic,1.5,76.0,45,"Inner Focus ,  Telepathy",90,60,80,90,110,60,490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0,1
766,Passimian,Teamwork Pokémon,Fighting,,2.0,82.8,45,Receiver,100,120,90,40,60,80,490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0,1
767,Wimpod,Turn Tail Pokémon,Bug,Water,0.5,12.0,90,Wimp Out,25,35,40,20,30,80,230,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0,1
768,Golisopod,Hard Scale Pokémon,Bug,Water,2.0,108.0,45,Emergency Exit,75,125,140,60,90,40,530,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0,1
769,Sandygast,Sand Heap Pokémon,Ghost,Ground,0.5,70.0,140,Water Compaction,55,55,80,70,45,15,320,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0,1
770,Palossand,Sand Castle Pokémon,Ghost,Ground,1.3,250.0,60,Water Compaction,85,75,110,100,75,35,480,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0,1
771,Pyukumuku,Sea Cucumber Pokémon,Water,,0.3,1.2,60,Innards Out,55,60,130,30,130,5,410,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1
772,Type: Null,Synthetic Pokémon,Normal,,1.9,120.5,3,Battle Armor,95,95,95,95,95,59,534,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1
773,Silvally,Synthetic Pokémon,Normal,,2.3,100.5,3,RKS System,95,95,95,95,95,95,570,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1
774,Minior,Meteor Pokémon,Rock,Flying,0.3,40.0,30,Shields Down,60,60,100,60,100,60,440,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0,1
775,Komala,Drowsing Pokémon,Normal,,0.4,19.9,45,Comatose,65,115,65,75,95,65,480,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1
776,Turtonator,Blast Turtle Pokémon,Fire,Dragon,2.0,212.0,70,Shell Armor,60,78,135,91,85,36,485,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,0,1
777,Togedemaru,Roly-Poly Pokémon,Electric,Steel,0.3,3.3,180,"Iron Barbs ,  Lightningrod",65,98,63,40,73,96,435,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,0,1
778,Mimikyu,Disguise Pokémon,Ghost,Fairy,0.2,0.7,45,Disguise,55,90,80,50,105,96,476,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0,0,1
779,Bruxish,Gnash Teeth Pokémon,Water,Psychic,0.9,19.0,80,"Dazzling ,  Strong Jaw",68,105,70,70,70,92,475,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,0,1
780,Drampa,Placid Pokémon,Normal,Dragon,3.0,185.0,70,"Berserk ,  Sap Sipper",78,60,85,135,91,36,485,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0,1
781,Dhelmise,Sea Creeper Pokémon,Ghost,Grass,3.9,210.0,25,Steelworker,70,131,100,86,90,40,517,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,1
782,Jangmo-o,Scaly Pokémon,Dragon,,0.6,29.7,45,"Bulletproof ,  Soundproof",45,55,65,45,45,45,300,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,1
783,Hakamo-o,Scaly Pokémon,Dragon,Fighting,1.2,47.0,45,"Bulletproof ,  Soundproof",55,75,90,65,70,65,420,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,0,1
784,Kommo-o,Scaly Pokémon,Dragon,Fighting,1.6,78.2,45,"Bulletproof ,  Soundproof",75,110,125,100,105,85,600,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,0,1
785,Tapu Koko,Land Spirit Pokémon,Electric,Fairy,1.8,20.5,3,Electric Surge,70,115,85,95,75,130,570,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1,1
786,Tapu Lele,Land Spirit Pokémon,Psychic,Fairy,1.2,18.6,3,Psychic Surge,70,85,75,130,115,95,570,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1,1
787,Tapu Bulu,Land Spirit Pokémon,Grass,Fairy,1.9,45.5,3,Grassy Surge,70,130,115,85,95,75,570,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1,1
788,Tapu Fini,Land Spirit Pokémon,Water,Fairy,1.3,21.2,3,Misty Surge,70,75,115,95,130,85,570,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1,1
789,Cosmog,Nebula Pokémon,Psychic,,0.2,0.1,45,Unaware,43,29,31,29,31,37,200,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1
790,Cosmoem,Protostar Pokémon,Psychic,,0.1,999.9,45,Sturdy,43,29,131,29,131,37,400,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1
791,Solgaleo,Sunne Pokémon,Psychic,Steel,3.4,230.0,45,Full Metal Body,137,137,107,113,89,97,680,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,1,1
792,Lunala,Moone Pokémon,Psychic,Ghost,4.0,120.0,45,Shadow Shield,137,113,89,137,107,97,680,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1,1
793,Nihilego,Parasite Pokémon,Rock,Poison,1.2,55.5,45,Beast Boost,109,53,47,127,131,103,570,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1,1
794,Buzzwole,Swollen Pokémon,Bug,Fighting,2.4,333.6,25,Beast Boost,107,139,139,53,53,79,570,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1,1
795,Pheromosa,Lissome Pokémon,Bug,Fighting,1.8,25.0,255,Beast Boost,71,137,37,137,37,151,570,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1,1
796,Xurkitree,Glowing Pokémon,Electric,,3.8,100.0,30,Beast Boost,83,89,71,173,71,83,570,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1
797,Celesteela,Launch Pokémon,Steel,Flying,9.2,999.9,25,Beast Boost,97,101,103,107,101,61,570,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,1,1
798,Kartana,Drawn Sword Pokémon,Grass,Steel,0.3,0.1,255,Beast Boost,59,181,131,59,31,109,570,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1,1
799,Guzzlord,Junkivore Pokémon,Dark,Dragon,5.5,888.0,15,Beast Boost,223,101,53,97,53,43,570,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,1,1
800,Necrozma,Prism Pokémon,Psychic,,2.4,230.0,3,Prism Armor,97,107,101,127,89,79,600,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1
801,Magearna,Artificial Pokémon,Steel,Fairy,1.0,80.5,3,Soul-Heart,80,95,115,130,115,65,600,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,1,1
