id,name,typing,classification,height_m,weight_kg,capture_rate,abilities,hp,atk,def,sp_atk,sp_def,spd,taken_normal,taken_fire,taken_water,taken_electric,taken_grass,taken_ice,taken_fighting,taken_poison,taken_ground,taken_flying,taken_psychic,taken_bug,taken_rock,taken_ghost,taken_dragon,taken_dark,taken_steel,taken_fairy
708,Phantump,"['Ghost', 'Grass']",Stump Pokémon,0.4,7.0,120,"['Natural Cure', 'Frisk']",43,70,48,50,60,38,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
709,Trevenant,"['Ghost', 'Grass']",Elder Tree Pokémon,1.5,71.0,60,"['Natural Cure', 'Frisk']",85,110,76,65,82,56,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
710,Pumpkaboo,"['Ghost', 'Grass']",Pumpkin Pokémon,0.4,5.0,120,"['Pickup', 'Frisk']",49,66,70,44,55,51,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
711,Gourgeist,"['Ghost', 'Grass']",Pumpkin Pokémon,0.9,12.5,60,"['Pickup', 'Frisk']",65,90,122,58,75,84,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
712,Bergmite,['Ice'],Ice Chunk Pokémon,1.0,99.5,190,"['Own Tempo', 'Ice Body']",55,69,85,32,35,28,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
713,Avalugg,['Ice'],Iceberg Pokémon,2.0,505.0,55,"['Own Tempo', 'Ice Body']",95,117,184,44,46,28,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
714,Noibat,"['Flying', 'Dragon']",Sound Wave Pokémon,0.5,8.0,190,"['Frisk', 'Infiltrator']",40,30,35,45,40,55,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
715,Noivern,"['Flying', 'Dragon']",Sound Wave Pokémon,1.5,85.0,45,"['Frisk', 'Infiltrator']",85,70,80,97,80,123,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
716,Xerneas,['Fairy'],Life Pokémon,3.0,215.0,45,['Fairy Aura'],126,131,95,131,98,99,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
717,Yveltal,"['Dark', 'Flying']",Destruction Pokémon,5.8,203.0,45,['Dark Aura'],126,131,95,131,98,99,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
718,Zygarde,"['Dragon', 'Ground']",Order Pokémon,5.0,305.0,3,"['Aura Break', 'Power Construct']",216,100,121,91,95,85,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
719,Diancie,"['Rock', 'Fairy']",Jewel Pokémon,0.7,8.8,3,['Clear Body'],50,100,150,100,150,50,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
720,Hoopa,"['Psychic', 'Ghost', 'Psychic', 'Dark']",Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),0.5,9.0,3,['Magician'],80,110,60,150,130,70,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
721,Volcanion,"['Fire', 'Water']",Steam Pokémon,1.7,195.0,3,['Water Absorb'],80,110,120,130,90,70,1.0,0.25,1.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
722,Rowlet,"['Grass', 'Flying']",Grass Quill Pokémon,0.3,1.5,45,['Overgrow'],68,55,55,50,50,42,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
723,Dartrix,"['Grass', 'Flying']",Blade Quill Pokémon,0.7,16.0,45,['Overgrow'],78,75,75,70,70,52,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
724,Decidueye,"['Grass', 'Ghost']",Arrow Quill Pokémon,1.6,36.6,45,['Overgrow'],78,107,75,100,100,70,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
725,Litten,['Fire'],Fire Cat Pokémon,0.4,4.3,45,['Blaze'],45,65,40,60,40,70,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
726,Torracat,['Fire'],Fire Cat Pokémon,0.7,25.0,45,['Blaze'],65,85,50,80,50,90,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
727,Incineroar,"['Fire', 'Dark']",Heel Pokémon,1.8,83.0,45,['Blaze'],95,115,90,80,90,60,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
728,Popplio,['Water'],Sea Lion Pokémon,0.4,7.5,45,['Torrent'],50,54,54,66,56,40,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
729,Brionne,['Water'],Pop Star Pokémon,0.6,17.5,45,['Torrent'],60,69,69,91,81,50,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
730,Primarina,"['Water', 'Fairy']",Soloist Pokémon,1.8,44.0,45,['Torrent'],80,74,74,126,116,60,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
731,Pikipek,"['Normal', 'Flying']",Woodpecker Pokémon,0.3,1.2,255,"['Keen Eye', 'Skill Link']",35,75,30,30,30,65,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
732,Trumbeak,"['Normal', 'Flying']",Bugle Beak Pokémon,0.6,14.8,120,"['Keen Eye', 'Skill Link']",55,85,50,40,50,75,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
733,Toucannon,"['Normal', 'Flying']",Cannon Pokémon,1.1,26.0,45,"['Keen Eye', 'Skill Link']",80,120,75,75,75,60,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
734,Yungoos,['Normal'],Loitering Pokémon,0.4,6.0,255,"['Stakeout', 'Strong Jaw']",48,70,30,30,30,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
735,Gumshoos,['Normal'],Stakeout Pokémon,0.7,14.2,127,"['Stakeout', 'Strong Jaw']",88,110,60,55,60,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
736,Grubbin,['Bug'],Larva Pokémon,0.4,4.4,255,['Swarm'],47,62,45,55,45,46,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
737,Charjabug,"['Bug', 'Electric']",Battery Pokémon,0.5,10.5,120,['Battery'],57,82,95,55,75,36,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
738,Vikavolt,"['Bug', 'Electric']",Stag Beetle Pokémon,1.5,45.0,45,['Levitate'],77,70,90,145,75,43,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
739,Crabrawler,['Fighting'],Boxing Pokémon,0.6,7.0,225,"['Hyper Cutter', 'Iron Fist']",47,82,57,42,47,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
740,Crabominable,"['Fighting', 'Ice']",Woolly Crab Pokémon,1.7,180.0,60,"['Hyper Cutter', 'Iron Fist']",97,132,77,62,67,43,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
741,Oricorio,"['Fire', 'Flying', 'Electric', 'Flying', 'Psychic', 'Flying', 'Ghost', 'Flying']",Dancing Pokémon,0.6,3.4,45,['Dancer'],75,70,70,98,70,93,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
742,Cutiefly,"['Bug', 'Fairy']",Bee Fly Pokémon,0.1,0.2,190,"['Honey Gather', 'Shield Dust']",40,45,40,55,40,84,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
743,Ribombee,"['Bug', 'Fairy']",Bee Fly Pokémon,0.2,0.5,75,"['Honey Gather', 'Shield Dust']",60,55,60,95,70,124,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
744,Rockruff,['Rock'],Puppy Pokémon,0.5,9.2,190,"['Keen Eye', 'Vital Spirit', 'Special Ability']",45,65,40,30,40,60,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
745,Lycanroc,['Rock'],Wolf Pokémon,0.8,25.0,90,"['Keen Eye', 'Sand Rush', 'Midnight Form Abilities', 'Vital Spirit', 'Dusk Form Abilities']",75,115,65,55,65,112,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
746,Wishiwashi,['Water'],Small Fry Pokémon,0.2,0.3,60,['Schooling'],45,20,20,25,25,40,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
747,Mareanie,"['Poison', 'Water']",Brutal Star Pokémon,0.4,8.0,190,"['Merciless', 'Limber']",50,53,62,43,52,45,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
748,Toxapex,"['Poison', 'Water']",Brutal Star Pokémon,0.7,14.5,75,"['Merciless', 'Limber']",50,63,152,53,142,35,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
749,Mudbray,['Ground'],Donkey Pokémon,1.0,110.0,190,"['Own Tempo', 'Stamina']",70,100,70,45,55,45,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
750,Mudsdale,['Ground'],Draft Horse Pokémon,2.5,920.0,60,"['Own Tempo', 'Stamina']",100,125,100,55,85,35,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
751,Dewpider,"['Water', 'Bug']",Water Bubble Pokémon,0.3,4.0,200,['Water Bubble'],38,40,52,40,72,27,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
752,Araquanid,"['Water', 'Bug']",Water Bubble Pokémon,1.8,82.0,100,['Water Bubble'],68,70,92,50,132,42,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
753,Fomantis,['Grass'],Sickle Grass Pokémon,0.3,1.5,190,['Leaf Guard'],40,55,35,50,35,35,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
754,Lurantis,['Grass'],Bloom Sickle Pokémon,0.9,18.5,75,['Leaf Guard'],70,105,90,80,90,45,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
755,Morelull,"['Grass', 'Fairy']",Illuminating Pokémon,0.2,1.5,190,"['Illuminate', 'Effect Spore']",40,35,55,65,75,15,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
756,Shiinotic,"['Grass', 'Fairy']",Illuminating Pokémon,1.0,11.5,75,"['Illuminate', 'Effect Spore']",60,45,80,90,100,30,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
757,Salandit,"['Poison', 'Fire']",Toxic Lizard Pokémon,0.6,4.8,120,['Corrosion'],48,44,40,71,40,77,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
758,Salazzle,"['Poison', 'Fire']",Toxic Lizard Pokémon,1.2,22.2,45,['Corrosion'],68,64,60,111,60,117,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
759,Stufful,"['Normal', 'Fighting']",Flailing Pokémon,0.5,6.8,140,"['Fluffy', 'Klutz']",70,75,50,45,50,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
760,Bewear,"['Normal', 'Fighting']",Strong Arm Pokémon,2.1,135.0,70,"['Fluffy', 'Klutz']",120,125,80,55,60,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
761,Bounsweet,['Grass'],Fruit Pokémon,0.3,3.2,235,"['Leaf Guard', 'Oblivious']",42,30,38,30,38,32,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
762,Steenee,['Grass'],Fruit Pokémon,0.7,8.2,120,"['Leaf Guard', 'Oblivious']",52,40,48,40,48,62,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
763,Tsareena,['Grass'],Fruit Pokémon,1.2,21.4,45,"['Leaf Guard', 'Queenly Majesty']",72,120,98,50,98,72,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
764,Comfey,['Fairy'],Posy Picker Pokémon,0.1,0.3,60,"['Flower Veil', 'Triage']",51,52,90,82,110,100,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
765,Oranguru,"['Normal', 'Psychic']",Sage Pokémon,1.5,76.0,45,"['Inner Focus', 'Telepathy']",90,60,80,90,110,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
766,Passimian,['Fighting'],Teamwork Pokémon,2.0,82.8,45,['Receiver'],100,120,90,40,60,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
767,Wimpod,"['Bug', 'Water']",Turn Tail Pokémon,0.5,12.0,90,['Wimp Out'],25,35,40,20,30,80,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
768,Golisopod,"['Bug', 'Water']",Hard Scale Pokémon,2.0,108.0,45,['Emergency Exit'],75,125,140,60,90,40,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
769,Sandygast,"['Ghost', 'Ground']",Sand Heap Pokémon,0.5,70.0,140,['Water Compaction'],55,55,80,70,45,15,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
770,Palossand,"['Ghost', 'Ground']",Sand Castle Pokémon,1.3,250.0,60,['Water Compaction'],85,75,110,100,75,35,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
771,Pyukumuku,['Water'],Sea Cucumber Pokémon,0.3,1.2,60,['Innards Out'],55,60,130,30,130,5,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
772,Type: Null,['Normal'],Synthetic Pokémon,1.9,120.5,3,['Battle Armor'],95,95,95,95,95,59,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
773,Silvally,['Normal'],Synthetic Pokémon,2.3,100.5,3,['RKS System'],95,95,95,95,95,95,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
774,Minior,"['Rock', 'Flying']",Meteor Pokémon,0.3,40.0,30,['Shields Down'],60,60,100,60,100,60,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
775,Komala,['Normal'],Drowsing Pokémon,0.4,19.9,45,['Comatose'],65,115,65,75,95,65,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
776,Turtonator,"['Fire', 'Dragon']",Blast Turtle Pokémon,2.0,212.0,70,['Shell Armor'],60,78,135,91,85,36,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
777,Togedemaru,"['Electric', 'Steel']",Roly-Poly Pokémon,0.3,3.3,180,"['Iron Barbs', 'Lightningrod']",65,98,63,40,73,96,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
778,Mimikyu,"['Ghost', 'Fairy']",Disguise Pokémon,0.2,0.7,45,['Disguise'],55,90,80,50,105,96,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0
779,Bruxish,"['Water', 'Psychic']",Gnash Teeth Pokémon,0.9,19.0,80,"['Dazzling', 'Strong Jaw']",68,105,70,70,70,92,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0
780,Drampa,"['Normal', 'Dragon']",Placid Pokémon,3.0,185.0,70,"['Berserk', 'Sap Sipper']",78,60,85,135,91,36,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0
781,Dhelmise,"['Ghost', 'Grass']",Sea Creeper Pokémon,3.9,210.0,25,['Steelworker'],70,131,100,86,90,40,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
782,Jangmo-o,['Dragon'],Scaly Pokémon,0.6,29.7,45,"['Bulletproof', 'Soundproof']",45,55,65,45,45,45,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
783,Hakamo-o,"['Dragon', 'Fighting']",Scaly Pokémon,1.2,47.0,45,"['Bulletproof', 'Soundproof']",55,75,90,65,70,65,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
784,Kommo-o,"['Dragon', 'Fighting']",Scaly Pokémon,1.6,78.2,45,"['Bulletproof', 'Soundproof']",75,110,125,100,105,85,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
785,Tapu Koko,"['Electric', 'Fairy']",Land Spirit Pokémon,1.8,20.5,3,['Electric Surge'],70,115,85,95,75,130,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
786,Tapu Lele,"['Psychic', 'Fairy']",Land Spirit Pokémon,1.2,18.6,3,['Psychic Surge'],70,85,75,130,115,95,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
787,Tapu Bulu,"['Grass', 'Fairy']",Land Spirit Pokémon,1.9,45.5,3,['Grassy Surge'],70,130,115,85,95,75,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
788,Tapu Fini,"['Water', 'Fairy']",Land Spirit Pokémon,1.3,21.2,3,['Misty Surge'],70,75,115,95,130,85,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
789,Cosmog,['Psychic'],Nebula Pokémon,0.2,0.1,45,['Unaware'],43,29,31,29,31,37,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
790,Cosmoem,['Psychic'],Protostar Pokémon,0.1,999.9,45,['Sturdy'],43,29,131,29,131,37,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
791,Solgaleo,"['Psychic', 'Steel']",Sunne Pokémon,3.4,230.0,45,['Full Metal Body'],137,137,107,113,89,97,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
792,Lunala,"['Psychic', 'Ghost']",Moone Pokémon,4.0,120.0,45,['Shadow Shield'],137,113,89,137,107,97,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
793,Nihilego,"['Rock', 'Poison']",Parasite Pokémon,1.2,55.5,45,['Beast Boost'],109,53,47,127,131,103,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5
794,Buzzwole,"['Bug', 'Fighting']",Swollen Pokémon,2.4,333.6,25,['Beast Boost'],107,139,139,53,53,79,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
795,Pheromosa,"['Bug', 'Fighting']",Lissome Pokémon,1.8,25.0,255,['Beast Boost'],71,137,37,137,37,151,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
796,Xurkitree,['Electric'],Glowing Pokémon,3.8,100.0,30,['Beast Boost'],83,89,71,173,71,83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
797,Celesteela,"['Steel', 'Flying']",Launch Pokémon,9.2,999.9,25,['Beast Boost'],97,101,103,107,101,61,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
798,Kartana,"['Grass', 'Steel']",Drawn Sword Pokémon,0.3,0.1,255,['Beast Boost'],59,181,131,59,31,109,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
799,Guzzlord,"['Dark', 'Dragon']",Junkivore Pokémon,5.5,888.0,15,['Beast Boost'],223,101,53,97,53,43,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
800,Necrozma,"['Psychic', 'Psychic', 'Steel', 'Psychic', 'ghost']",Prism Pokémon,2.4,230.0,3,['Prism Armor'],97,107,101,127,89,79,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
801,Magearna,"['Steel', 'Fairy']",Artificial Pokémon,1.0,80.5,3,['Soul-Heart'],80,95,115,130,115,65,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
802,Marshadow,"['Fighting', 'Ghost']",Gloomdweller Pokémon,0.7,22.2,3,['Technician'],90,125,80,90,90,125,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0
803,Poipole,['Poison'],Poison Pin Pokémon,0.6,1.8,3,['Beast Boost'],67,73,67,73,67,73,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
804,Naganadel,"['Poison', 'Dragon']",Poison Pin Pokémon,3.6,150.0,3,['Beast Boost'],73,73,73,127,73,121,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
805,Stakataka,"['Rock', 'Steel']",Rampart Pokémon,5.5,820.0,3,['Beast Boost'],61,131,211,53,101,13,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
806,Blacephalon,"['Fire', 'Ghost']",Fireworks Pokémon,1.8,13.0,3,['Beast Boost'],53,127,53,151,79,107,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
807,Zeraora,['Electric'],Thunderclap Pokémon,1.5,44.5,3,['Volt Absorb'],88,112,75,102,80,143,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
